link,source,filename,type
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_199911.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_199911.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_199912.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_199912.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200001.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200001.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200002.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200002.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200003.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200003.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200004.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200004.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200005.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200005.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200006.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200006.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200007.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200007.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200008.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200008.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200009.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200009.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200010.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200010.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200011.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200011.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200012.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200012.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200101.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200101.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200102.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200102.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200103.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200103.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200104.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200104.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200105.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200105.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200106.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200106.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200107.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200107.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200108.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200108.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200109.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200109.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200110.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200110.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200111.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200111.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200112.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200112.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200201.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200201.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200202.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200202.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200203.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200203.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200204.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200204.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200205.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200205.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200206.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200206.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200207.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200207.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200208.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200208.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200209.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200209.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200210.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200210.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200211.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200211.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200212.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200212.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200301.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200301.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200302.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200302.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200303.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200303.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200304.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200304.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200305.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200305.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200306.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200306.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200307.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200307.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200308.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200308.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200309.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200309.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200310.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200310.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200311.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200311.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200312.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200312.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200401.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200401.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200402.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200402.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200403.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200403.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200404.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200404.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200405.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200405.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200406.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200406.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200407.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200407.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200408.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200408.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200409.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200409.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200410.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200410.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200411.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200411.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200412.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200412.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200501.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200501.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200502.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200502.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200503.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200503.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200504.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200504.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200505.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200505.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200506.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200506.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200507.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200507.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200508.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200508.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200509.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200509.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200510.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200510.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200511.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200511.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200512.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200512.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200601.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200601.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200602.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200602.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200603.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200603.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200604.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200604.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200605.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200605.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200606.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200606.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200607.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200607.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200608.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200608.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200609.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200609.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200610.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200610.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200611.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200611.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200612.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200612.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200701.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200701.nc,timeseries
https://files.isimip.org/ISIMIP3a/InputData/climate/atmosphere/obsclim/global/daily/historical/CHELSA-W5E5v1.0/chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200702.nc,CHELSA-W5E5v1.0,chelsa-w5e5v1.0_obsclim_pr_30arcsec_global_daily_200702.nc,timeseries
