"","Year","site","annual_precip","long_dd","lat_dd","temporal","dataset_name","CHELSA1.2","CHELSA2.1","CHELSA_EarthEnv","CHIRPS2.0","CHELSAW5E5v1.0","TerraClimate"
"577",1987,"AGUACLARA",4640.58,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2422,4072.71997070312,NA,4082.67333984375,2948.0810546875,3289.19995117188
"578",1987,"BCI",2743.14,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2405,3293.67993164062,NA,3037.78442382812,2710.08251953125,2880.89990234375
"579",1987,"BCICLEAR",1886.712,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2405,3293.67993164062,NA,3037.78442382812,2710.08251953125,2880.89990234375
"580",1987,"CASCADAS",2164.08,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1920,2515.89990234375,NA,2499.54052734375,2665.18286132812,2680.80004882812
"581",1987,"GAMBOA",2034.52,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1861,2609.88012695312,NA,2633.2099609375,2507.18383789062,2728.19995117188
"582",1987,"GUACHA",2717.72,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2193,3517.92993164062,NA,3051.35009765625,2624.18310546875,3041.80004882812
"583",1987,"PEDROMIGUEL",2141.22,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1697,2298.09008789062,NA,2163.10107421875,2328.98510742188,2736.69995117188
"584",1987,"PELUCA",3634.74,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1739,3361.65991210938,NA,3249.87963867188,2507.38403320312,3106.39990234375
"585",1987,"SANMIGUEL",5346.64,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2408,3284.75,NA,3460.77294921875,2592.68334960938,3441.5
"586",1988,"AGUACLARA",4066.54,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2859,3501.90991210938,NA,3174.0322265625,2914.28125,2972.89990234375
"587",1988,"BCI",1937.96,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2644,2785.96997070312,NA,2273.12182617188,2581.68359375,2512.89990234375
"588",1988,"BCICLEAR",1689.58,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2644,2785.96997070312,NA,2273.12182617188,2581.68359375,2512.89990234375
"589",1988,"CASCADAS",2593.3,-79.679987,9.080817,"1981-2010","CHELSA 2.1",2094,2481.0400390625,NA,2336.39721679688,2691.28271484375,2454.69995117188
"590",1988,"GAMBOA",1729.68,-79.693876,9.111649,"1981-2010","CHELSA 2.1",2054,2512.63012695312,NA,2361.17553710938,2513.3837890625,2494.30004882812
"591",1988,"GUACHA",2296.12,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2466,2829.59008789062,NA,2340.9111328125,2462.38427734375,2729.80004882812
"592",1988,"PEDROMIGUEL",2207.2,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1993,2345.28002929688,NA,2144.33764648438,2508.583984375,2450.89990234375
"593",1988,"PELUCA",2598.42,-79.561096,9.37941,"1981-2010","CHELSA 2.1",2224,3391.93994140625,NA,2890.76171875,2660.28295898438,2850.89990234375
"594",1988,"SANMIGUEL",3858.22,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2717,3450.5,NA,3066.29614257812,2664.98291015625,3172.19995117188
"595",1989,"AGUACLARA",3362.96,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2281,3699.22998046875,NA,3317.65209960938,2830.8818359375,2740.60009765625
"596",1989,"BCI",1747.5,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2379,2992.63989257812,NA,2486.89111328125,2606.68334960938,2169.80004882812
"597",1989,"BCICLEAR",1771,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2379,2992.63989257812,NA,2486.89111328125,2606.68334960938,2169.80004882812
"598",1989,"CASCADAS",2186.86,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1912,2528.07006835938,NA,2335.75805664062,2651.18310546875,2125.10009765625
"599",1989,"GAMBOA",2009.12,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1815,2578.89013671875,NA,2358.26293945312,2482.7841796875,2198.5
"600",1989,"GUACHA",1816.08,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2201,3075.23999023438,NA,2480.41528320312,2504.583984375,2365.5
"601",1989,"PEDROMIGUEL",1915.12,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1723,2363.10009765625,NA,2144.59838867188,2408.38452148438,2206.89990234375
"602",1989,"PELUCA",2542.48,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1803,3329.28002929688,NA,2870.75756835938,2471.38427734375,2702.19995117188
"603",1989,"SANMIGUEL",3586.48,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2428,3294.75,NA,3114.12670898438,2496.98388671875,3052.10009765625
"604",1990,"AGUACLARA",4467.86,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2491,4151.22998046875,NA,3688.00390625,2763.48217773438,2983.19995117188
"605",1990,"BCI",2588.24,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2573,3450.30004882812,NA,2853.95361328125,2635.0830078125,2457.19995117188
"606",1990,"BCICLEAR",2761.996,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2573,3450.30004882812,NA,2853.95361328125,2635.0830078125,2457.19995117188
"607",1990,"CASCADAS",2278.3,-79.679987,9.080817,"1981-2010","CHELSA 2.1",2036,2790.63989257812,NA,2491.595703125,2677.68286132812,2409.60009765625
"608",1990,"GAMBOA",2032,-79.693876,9.111649,"1981-2010","CHELSA 2.1",2029,2861.56005859375,NA,2567.01342773438,2500.583984375,2480.5
"609",1990,"GUACHA",2374.9,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2364,3540.6201171875,NA,2864.15625,2539.98364257812,2723.19995117188
"610",1990,"PEDROMIGUEL",1922.74,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1920,2596.01000976562,NA,2216.77905273438,2402.78466796875,2410.69995117188
"611",1990,"PELUCA",2562.86,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1896,3486.65991210938,NA,3218.7607421875,2393.28466796875,2787.39990234375
"612",1990,"SANMIGUEL",3279.14,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2599,3398.86987304688,NA,3265.0185546875,2423.1845703125,3054.19995117188
"613",1991,"AGUACLARA",3647.44,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2417,3570.669921875,NA,3191.15991210938,2521.68383789062,3139.5
"614",1991,"BCI",2296.08,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2492,3066.26000976562,NA,2443.09936523438,2509.28393554688,2737.60009765625
"615",1991,"BCICLEAR",2158.238,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2492,3066.26000976562,NA,2443.09936523438,2509.28393554688,2737.60009765625
"616",1991,"CASCADAS",2766.06,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1898,2566.83984375,NA,2289.71142578125,2469.68408203125,2594
"617",1991,"GAMBOA",2293.6,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1985,2601.92993164062,NA,2359.42431640625,2305.9853515625,2662
"618",1991,"GUACHA",2115.76,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2349,3229.2099609375,NA,2568.92578125,2447.58422851562,2961.60009765625
"619",1991,"PEDROMIGUEL",2311.34,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1877,2414.2900390625,NA,2056.48461914062,2200.0859375,2513.30004882812
"620",1991,"PELUCA",2679.64,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1913,3112.86010742188,NA,2713.61474609375,2166.38623046875,2778.5
"621",1991,"SANMIGUEL",3525.5,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2561,3081.11010742188,NA,2768.90771484375,2191.28588867188,2868.10009765625
"622",1992,"AGUACLARA",3822.7,-79.70638,9.362686,"1981-2010","CHELSA 2.1",1921,3984.90991210938,NA,3558.4677734375,2698.48266601562,2531.60009765625
"623",1992,"BCI",2994.62,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2119,3272.32006835938,NA,2695.43725585938,2508.88403320312,2162.5
"624",1992,"BCICLEAR",2691.384,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2119,3272.32006835938,NA,2695.43725585938,2508.88403320312,2162.5
"625",1992,"CASCADAS",2288.48,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1644,2433.76000976562,NA,2340.30908203125,2455.484375,2032.19995117188
"626",1992,"GAMBOA",1996.38,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1549,2547.7099609375,NA,2484.81127929688,2305.78515625,2092.80004882812
"627",1992,"GUACHA",2379.9,-79.938878,9.176367,"1981-2010","CHELSA 2.1",1972,3454.5,NA,2666.3515625,2442.78442382812,2313.19995117188
"628",1992,"PEDROMIGUEL",2044.64,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1450,2143.919921875,NA,2184.75366210938,2158.18627929688,2056.69995117188
"629",1992,"PELUCA",2811.72,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1479,3205.96997070312,NA,3078.0888671875,2273.38549804688,2401.30004882812
"630",1992,"SANMIGUEL",4269.74,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2038,3057.5,NA,3147.580078125,2332.38500976562,2597
"631",1993,"AGUACLARA",3736.34,-79.70638,9.362686,"1981-2010","CHELSA 2.1",1863,3780.05004882812,NA,3685.19946289062,2783.48217773438,2873.30004882812
"632",1993,"BCI",2890.46,-79.836377,9.164701,"1981-2010","CHELSA 2.1",1980,3106.11010742188,NA,2875.5361328125,2580.58349609375,2352.39990234375
"633",1993,"BCICLEAR",2457.196,-79.838233,9.163114,"1981-2010","CHELSA 2.1",1980,3106.11010742188,NA,2875.5361328125,2580.58349609375,2352.39990234375
"634",1993,"CASCADAS",2753.32,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1541,2473.419921875,NA,2548.62377929688,2600.4833984375,2305.80004882812
"635",1993,"GAMBOA",2626.34,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1517,2557.64990234375,NA,2538.9365234375,2430.08447265625,2372.10009765625
"636",1993,"GUACHA",2280.88,-79.938878,9.176367,"1981-2010","CHELSA 2.1",1808,3165.01000976562,NA,2803.16772460938,2484.88403320312,2581.39990234375
"637",1993,"PEDROMIGUEL",2197.04,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1356,2248.71997070312,NA,2310.92260742188,2333.0849609375,2301.69995117188
"638",1993,"PELUCA",3238.5,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1404,3274.53002929688,NA,3074.15869140625,2455.68432617188,2698.89990234375
"639",1993,"SANMIGUEL",4284.92,-79.504151,9.419408,"1981-2010","CHELSA 2.1",1900,3211.40991210938,NA,3345.32836914062,2501.48388671875,3044.80004882812
"640",1994,"AGUACLARA",3794.76,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2257,3031.419921875,NA,3271.8583984375,2634.283203125,2808
"641",1994,"BCI",2821.88,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2408,2459.9599609375,NA,2440.06884765625,2446.68432617188,2294.39990234375
"642",1994,"BCICLEAR",2007.108,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2408,2459.9599609375,NA,2440.06884765625,2446.68432617188,2294.39990234375
"643",1994,"CASCADAS",2209.8,-79.679987,9.080817,"1981-2010","CHELSA 2.1",2008,2054.27001953125,NA,2314.86938476562,2440.88427734375,2349.10009765625
"644",1994,"GAMBOA",2428.24,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1859,2099.34008789062,NA,2336.70434570312,2274.4853515625,2420.69995117188
"645",1994,"GUACHA",2090.34,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2174,2626.40991210938,NA,2528.13159179688,2376.48486328125,2520
"646",1994,"PEDROMIGUEL",1968.42,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1822,1932.05004882812,NA,2147.71264648438,2209.68579101562,2400.69995117188
"647",1994,"PELUCA",3063.18,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1756,2819.44995117188,NA,2889.4677734375,2311.18530273438,2575.5
"648",1994,"SANMIGUEL",4371.32,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2401,2840.51000976562,NA,2963.09350585938,2345.28491210938,2707.10009765625
"649",1995,"AGUACLARA",4742.18,-79.70638,9.362686,"1981-2010","CHELSA 2.1",3000,3900.42993164062,NA,3953.57104492188,3101.18017578125,2470.19995117188
"650",1995,"BCI",2880.28,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2847,3085.69995117188,NA,2877.0771484375,2813.98193359375,1958.19995117188
"651",1995,"BCICLEAR",2230.877,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2847,3085.69995117188,NA,2877.0771484375,2813.98193359375,1958.19995117188
"652",1995,"CASCADAS",2303.74,-79.679987,9.080817,"1981-2010","CHELSA 2.1",2327,2591.419921875,NA,2498.9775390625,2870.48168945312,1819.30004882812
"653",1995,"GAMBOA",2280.86,-79.693876,9.111649,"1981-2010","CHELSA 2.1",2266,2656.14990234375,NA,2618.9501953125,2675.8828125,1902.29992675781
"654",1995,"GUACHA",2664.46,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2596,3220.73999023438,NA,2758.66772460938,2701.8828125,2189.19995117188
"655",1995,"PEDROMIGUEL",1971.04,-79.617208,9.02221,"1981-2010","CHELSA 2.1",2195,2418.2099609375,NA,2424.73657226562,2643.48315429688,1858.69995117188
"656",1995,"PELUCA",2979.4,-79.561096,9.37941,"1981-2010","CHELSA 2.1",2347,3633.85009765625,NA,3346.7421875,2776.88232421875,2369.10009765625
"657",1995,"SANMIGUEL",4777.74,-79.504151,9.419408,"1981-2010","CHELSA 2.1",3087,3658.05004882812,NA,3491.33813476562,2823.3818359375,2627.89990234375
"658",1996,"AGUACLARA",4643.12,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2385,4039.90014648438,NA,3881.24145507812,3291.47900390625,2767.30004882812
"659",1996,"BCI",3357.86,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2322,3496.169921875,NA,3174.41357421875,3112.080078125,2145.19995117188
"660",1996,"BCICLEAR",2641.065,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2322,3496.169921875,NA,3174.41357421875,3112.080078125,2145.19995117188
"661",1996,"CASCADAS",2202.1,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1901,2843.4599609375,NA,2650.03002929688,3113.97998046875,2105.39990234375
"662",1996,"GAMBOA",2298.62,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1818,2902.76000976562,NA,2757.11694335938,2895.18139648438,2193
"663",1996,"GUACHA",2593.3,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2101,3662,NA,3114.58032226562,3032.6806640625,2445.69995117188
"664",1996,"PEDROMIGUEL",2367.28,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1715,2601.65991210938,NA,2368.18090820312,2819.58203125,2152.10009765625
"665",1996,"PELUCA",3286.68,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1869,3564.51000976562,NA,3398.90234375,2924.98120117188,2644.19995117188
"666",1996,"SANMIGUEL",5435.54,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2476,3579.85009765625,NA,3866.2177734375,2976.68090820312,3017.39990234375
"667",1997,"AGUACLARA",2359.66,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2458,2589.02001953125,NA,2362.96118164062,2127.08642578125,2592.30004882812
"668",1997,"BCI",1772.88,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2518,1975.7099609375,NA,1809.15258789062,1922.28771972656,2252.90014648438
"669",1997,"BCICLEAR",1521.46,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2518,1975.7099609375,NA,1809.15258789062,1922.28771972656,2252.90014648438
"670",1997,"CASCADAS",1714.46,-79.679987,9.080817,"1981-2010","CHELSA 2.1",2049,1630.98999023438,NA,1850.421875,1939.48754882812,2228.69995117188
"671",1997,"GAMBOA",1714.42,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1945,1679.23999023438,NA,1911.8935546875,1800.1884765625,2252.19995117188
"672",1997,"GUACHA",1264.86,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2277,2062.25,NA,1804.27404785156,1846.38818359375,2410.80004882812
"673",1997,"PEDROMIGUEL",1668.72,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1821,1550.08996582031,NA,1651.98547363281,1767.48864746094,2199.60009765625
"674",1997,"PELUCA",1894.76,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1890,2395.15991210938,NA,2098.841796875,1896.587890625,2543
"675",1997,"SANMIGUEL",2377.42,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2599,2424.93994140625,NA,2136.8583984375,1984.18725585938,2873.89990234375
"676",1998,"AGUACLARA",3870.96,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2605,3313.919921875,NA,3487.5146484375,2825.8818359375,2786.10009765625
"677",1998,"BCI",2735.54,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2705,2551.65991210938,NA,2450.9970703125,2541.48364257812,2252.89990234375
"678",1998,"BCICLEAR",2272.284,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2705,2551.65991210938,NA,2450.9970703125,2541.48364257812,2252.89990234375
"679",1998,"CASCADAS",2204.68,-79.679987,9.080817,"1981-2010","CHELSA 2.1",2181,2196.86010742188,NA,2499.84204101562,2608.08325195312,2083.10009765625
"680",1998,"GAMBOA",2199.56,-79.693876,9.111649,"1981-2010","CHELSA 2.1",2171,2244.86987304688,NA,2560.12939453125,2433.08447265625,2200.60009765625
"681",1998,"GUACHA",2047.24,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2462,2682.66015625,NA,2402.486328125,2429.88452148438,2554.89990234375
"682",1998,"PEDROMIGUEL",2189.46,-79.617208,9.02221,"1981-2010","CHELSA 2.1",2052,2093.10009765625,NA,2401.24853515625,2385.58471679688,2084.69995117188
"683",1998,"PELUCA",2989.5,-79.561096,9.37941,"1981-2010","CHELSA 2.1",2123,3233.10009765625,NA,3098.63647460938,2542.3837890625,2503.69995117188
"684",1998,"SANMIGUEL",3812.52,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2836,3324.69995117188,NA,3296.65844726562,2613.58325195312,2696.69995117188
"685",1999,"AGUACLARA",4757.42,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2995,3601.48999023438,NA,3924.66577148438,3028.78051757812,3281.39990234375
"686",1999,"BCI",4035.98,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2791,2799.169921875,NA,2722.841796875,2802.78198242188,2545.69995117188
"687",1999,"BCICLEAR",3371.85,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2791,2799.169921875,NA,2722.841796875,2802.78198242188,2545.69995117188
"688",1999,"CASCADAS",2605.98,-79.679987,9.080817,"1981-2010","CHELSA 2.1",2242,2351.3798828125,NA,2492.64868164062,2779.2822265625,2433.60009765625
"689",1999,"GAMBOA",2468.8,-79.693876,9.111649,"1981-2010","CHELSA 2.1",2279,2410.8798828125,NA,2539.62890625,2597.4833984375,2572.5
"690",1999,"GUACHA",3258.76,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2574,2961.330078125,NA,2672.21215820312,2746.28247070312,2830.10009765625
"691",1999,"PEDROMIGUEL",2270.68,-79.617208,9.02221,"1981-2010","CHELSA 2.1",2193,2210.0400390625,NA,2342.66943359375,2533.08374023438,2501.40014648438
"692",1999,"PELUCA",4272.26,-79.561096,9.37941,"1981-2010","CHELSA 2.1",2292,3431.63012695312,NA,3517.29223632812,2719.08251953125,3251
"693",1999,"SANMIGUEL",5120.64,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2941,3517.919921875,NA,4051.47314453125,2758.7822265625,3594.80004882812
"694",2000,"AGUACLARA",4008.12,-79.70638,9.362686,"1981-2010","CHELSA 2.1",1935,3832.44995117188,NA,3751.47583007812,2864.681640625,2846.69995117188
"695",2000,"BCI",2809.22,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2058,2784.31005859375,NA,2659.8955078125,2665.18286132812,2447.60009765625
"696",2000,"BCICLEAR",2191.766,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2058,2784.31005859375,NA,2659.8955078125,2665.18286132812,2447.60009765625
"697",2000,"CASCADAS",2250.38,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1577,2358.02001953125,NA,2391.76220703125,2703.28271484375,2411.80004882812
"698",2000,"GAMBOA",2270.74,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1686,2426.93994140625,NA,2418.48803710938,2519.68383789062,2450.60009765625
"699",2000,"GUACHA",2867.62,-79.938878,9.176367,"1981-2010","CHELSA 2.1",1906,2940.02001953125,NA,2633.84887695312,2546.3837890625,2579.19995117188
"700",2000,"PEDROMIGUEL",2138.6,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1538,2257.77001953125,NA,2303.4853515625,2427.08447265625,2390.89990234375
"701",2000,"PELUCA",3078.42,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1618,3734.86010742188,NA,3282.51391601562,2573.28344726562,2610.39990234375
"702",2000,"SANMIGUEL",4201.14,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2146,3866.59008789062,NA,3517.12866210938,2675.28295898438,2913.89990234375
"703",2001,"AGUACLARA",3167.38,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2213,3324.35009765625,NA,3308.43481445312,2682.48291015625,3264.80004882812
"704",2001,"BCI",2288.52,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2213,2514.11010742188,NA,2456.8388671875,2432.88452148438,2730.19995117188
"705",2001,"BCICLEAR",1945.894,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2213,2514.11010742188,NA,2456.8388671875,2432.88452148438,2730.19995117188
"706",2001,"CASCADAS",1856.72,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1738,2039.06005859375,NA,2218.5966796875,2425.38452148438,2764.80004882812
"707",2001,"GAMBOA",1887.2,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1746,2100.34008789062,NA,2249.11059570312,2269.08544921875,2832
"708",2001,"GUACHA",1907.52,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2060,2668.88012695312,NA,2357.48071289062,2346.78491210938,2918.80004882812
"709",2001,"PEDROMIGUEL",1963.38,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1640,1932.39001464844,NA,2124.71948242188,2149.38623046875,2746.60009765625
"710",2001,"PELUCA",2682.24,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1729,3036,NA,2781.32592773438,2341.68505859375,3017.69995117188
"711",2001,"SANMIGUEL",3708.32,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2245,3080.31005859375,NA,3045.20654296875,2449.984375,3299.60009765625
"712",2002,"AGUACLARA",2987.04,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2356,3137.94995117188,NA,2992.17504882812,2531.78369140625,2475.30004882812
"713",2002,"BCI",2336.74,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2303,2541.27001953125,NA,2363.99658203125,2386.78466796875,2298.80004882812
"714",2002,"BCICLEAR",1841.246,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2303,2541.27001953125,NA,2363.99658203125,2386.78466796875,2298.80004882812
"715",2002,"CASCADAS",1932.88,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1794,2018.25,NA,2140.931640625,2342.88500976562,2178.39990234375
"716",2002,"GAMBOA",1841.5,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1853,2088.30004882812,NA,2134.76733398438,2188.28588867188,2186.19995117188
"717",2002,"GUACHA",2181.78,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2109,2693.830078125,NA,2401.263671875,2325.28515625,2370.80004882812
"718",2002,"PEDROMIGUEL",1795.76,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1704,1847.15002441406,NA,1998.44702148438,2104.1865234375,2063.69995117188
"719",2002,"PELUCA",2646.6,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1824,2864.10986328125,NA,2532.51708984375,2242.48559570312,2278.80004882812
"720",2002,"SANMIGUEL",3748.96,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2426,2926.52001953125,NA,2661.03955078125,2295.78540039062,2479.80004882812
"721",2003,"AGUACLARA",3903.98,-79.70638,9.362686,"1981-2010","CHELSA 2.1",2513,4159.4599609375,4259.25,3684.73559570312,3056.88037109375,3100.5
"722",2003,"BCI",2697.4,-79.836377,9.164701,"1981-2010","CHELSA 2.1",2349,3106.8798828125,3065.41015625,2759.974609375,2780.18212890625,2440.89990234375
"723",2003,"BCICLEAR",2535.682,-79.838233,9.163114,"1981-2010","CHELSA 2.1",2349,3106.8798828125,3065.41015625,2759.974609375,2780.18212890625,2440.89990234375
"724",2003,"CASCADAS",2672.06,-79.679987,9.080817,"1981-2010","CHELSA 2.1",1865,2392.40991210938,2399.32006835938,2451.81005859375,2763.98217773438,2386
"725",2003,"GAMBOA",2760.9,-79.693876,9.111649,"1981-2010","CHELSA 2.1",1839,2495.31005859375,2492.53002929688,2515.10107421875,2607.58325195312,2490.69995117188
"726",2003,"GUACHA",2179.24,-79.938878,9.176367,"1981-2010","CHELSA 2.1",2166,3337.97998046875,3374.89990234375,2708.61865234375,2707.38256835938,2777.10009765625
"727",2003,"PEDROMIGUEL",2044.68,-79.617208,9.02221,"1981-2010","CHELSA 2.1",1690,2190.40991210938,2184.84008789062,2259.85522460938,2481.98413085938,2481.5
"728",2003,"PELUCA",3180.04,-79.561096,9.37941,"1981-2010","CHELSA 2.1",1903,3547.33984375,3658.72998046875,3123.83618164062,2608.18334960938,2962.60009765625
"729",2003,"SANMIGUEL",3771.82,-79.504151,9.419408,"1981-2010","CHELSA 2.1",2542,3478.97998046875,3535.19995117188,3245.55834960938,2663.38305664062,3270.19995117188
